target_id,source_id,weight
246414528,22.00_74.00,0.892574525503559
246414527,20.00_74.00,0.205471113902212
246414527,22.00_74.00,0.794528886097788
274866849,20.00_74.00,0.000169937348469064
274866849,22.00_74.00,0.999830062651531
274746842,20.00_74.00,0.426462941597984
274746842,22.00_74.00,0.573537058402016
274746843,20.00_74.00,0.820017876306429
274746843,22.00_74.00,0.179982123693571
274787117,20.00_74.00,0.0633380041141417
274787117,22.00_74.00,0.284146666842628
274787117,20.00_76.00,0.0709550679163186
274787117,22.00_76.00,0.581560261126911
274787123,20.00_74.00,0.110662168678172
274787123,20.00_76.00,0.889337831321828
274787125,20.00_74.00,0.00492134783052727
274787125,20.00_76.00,0.995078652169473
274787128,20.00_74.00,0.644125220921269
274787128,20.00_76.00,0.355874779078732
274696969,20.00_74.00,0.096455847129109
274696969,20.00_76.00,0.903544152870891
274696975,20.00_74.00,0.972896790508588
274696975,20.00_76.00,0.027103209491412
274696974,20.00_74.00,0.218880929590036
274696974,20.00_76.00,0.781119070409964
274876850,20.00_74.00,1
274876853,20.00_74.00,1
274876855,20.00_74.00,1
274876856,20.00_74.00,1
274876857,20.00_74.00,1
274876858,20.00_74.00,1
274876854,20.00_74.00,1
274876852,20.00_74.00,1
274876851,20.00_74.00,1
274876862,20.00_74.00,1
274876864,20.00_74.00,1
274876863,20.00_74.00,1
274876861,20.00_74.00,1
274876860,20.00_74.00,1
274876859,20.00_74.00,1
276656868,20.00_74.00,1
276656869,20.00_74.00,1
274976875,20.00_74.00,1
274976876,20.00_74.00,1
274976877,20.00_74.00,1
274976878,20.00_74.00,1
274976879,20.00_74.00,1
274906880,20.00_74.00,1
274666893,20.00_74.00,1
274666894,20.00_74.00,1
274666892,20.00_74.00,1
274666891,20.00_74.00,1
274666896,20.00_74.00,1
274666895,20.00_74.00,0.629608293757791
274666895,20.00_76.00,0.370391706242209
274666898,20.00_74.00,0.185927527089729
274666898,18.00_76.00,0.0117904222902342
274666898,20.00_76.00,0.802282050620037
274666904,20.00_74.00,1
244444643,20.00_74.00,0.994822115740189
244444643,22.00_74.00,0.00517788425981066
244444642,20.00_74.00,0.917997570113656
244444642,22.00_74.00,0.0820024298863436
244534644,20.00_74.00,1
246414639,20.00_74.00,1
234036468,22.00_74.00,0.444905931499166
234036468,22.00_76.00,0.555094068500834
234036470,22.00_74.00,0.459330987840257
234036470,22.00_76.00,0.540669012159743
234036471,22.00_74.00,1
234036472,22.00_74.00,1
234036473,22.00_74.00,0.122824438449225
234036473,22.00_76.00,0.877175561550775
233936393,22.00_74.00,0.889157097125121
233936393,22.00_76.00,0.110842902874879
233936394,22.00_74.00,1
233936399,22.00_74.00,0.0748058298054149
233936399,22.00_76.00,0.925194170194585
233936395,22.00_74.00,1
233936396,22.00_74.00,0.5294864615208
233936396,22.00_76.00,0.4705135384792
234126254,22.00_74.00,0.0145082251473304
234126254,24.00_74.00,0.98549177485267
234126253,22.00_74.00,0.541573241755969
234126253,24.00_74.00,0.440751312091822
234126253,22.00_76.00,0.00495497818573682
234126253,24.00_76.00,0.0127204679664723
234126252,22.00_74.00,0.781743275045975
234126252,24.00_74.00,0.218256724954025
234126585,22.00_74.00,1
234126256,22.00_74.00,1
236396361,22.00_74.00,1
236396362,22.00_74.00,1
236396579,22.00_74.00,1
246694607,22.00_74.00,0.413191081003799
246694607,24.00_74.00,0.586808918996201
244504421,22.00_74.00,1
246694605,22.00_74.00,0.0322021083562967
246694605,24.00_74.00,0.967797891643703
244544490,22.00_74.00,0.867969171049712
244544490,24.00_74.00,0.132030828950288
244544489,22.00_74.00,0.620258156454369
244544489,24.00_74.00,0.379741843545631
244544485,22.00_74.00,1
244544488,22.00_74.00,1
244544484,22.00_74.00,1
244544486,22.00_74.00,1
244544487,22.00_74.00,1
244454619,22.00_74.00,0.354966531497782
244454619,24.00_74.00,0.645033468502218
244454618,22.00_74.00,1
